clean_text,polarity,subjectivity,location
Brennan moralizing idiot often ’ right point,-0.271428571,0.578571429,Tilling
Ex CIA Brennan investigated justice department,0,0,
Tick Tock Democrats You know Brennan Clapper Comey Rosenstein McCabe Clinton Schiff Muellar OBAMA.…,0,0,"Central, VA"
... luckily huh Good thing I n't believe luck God willing satan Soros minion behin…,0.427777778,0.727777778,"Florida, USA"
The NCAA record passing touchdowns single season Colt Brennan Hawaii Tua currently …,-0.035714286,0.307142857,"Dora,Al"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
If real justice U.S. Obama Clinton Rice Kerry Comey Brennan Clapper McCabe Strzok et al would al…,0.2,0.3,
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,Cincinnati / Charlotte
Brennan Clapper one person flip regarding coup We know,0,0,United States
Ex CIA Brennan investigated justice department,0,0,"Dallas, Tx"
Brensday Wednesday Ahh honor write week yet I begin 's hard put n2 wor…,-0.291666667,0.541666667,"Yelm, WA"
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,"Georgia, USA"
…,0,0,USA
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,"Texas, USA"
Ex CIA Brennan investigated justice department,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,Greensburg Ky
Why ’ Pelosi holding house vote impeachment Because first person subpoenaed Republicans would Hunte…,0.25,0.333333333,United States
Not surprising since virtually everyone raised one appointed Brennan card-carrying…,-0.35,0.5,Phoenix AZ
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,United States
Like Hillary Eric Holder thumbed nose subpoena Congress Obama amp Holder Fast amp F…,0.2,0.6,"Orlando, FL"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"Scotland, United Kingdom"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,"Hatboro, Pa"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,Michigan
Brennan Clapper one person flip regarding coup We know,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,Smartsville
People side want coup co-conspirators indicted We want see Comey Brennan perp walk We may suf…,0,0,Not Yet Decided
2/2 Guests tonight `` Big High School Sports Show '' Merrill football coach Rob Klug…,0.08,0.32,"Wausau, WI"
The Columbia City Council Race coming November th days race heating endorsement…,0,0,"Myrtle Beach, SC"
Brennan Clapper one person flip regarding coup We know,0,0,
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,"Denver, CO"
Tick Tock Democrats You know Brennan Clapper Comey Rosenstein McCabe Clinton Schiff Muellar OBAMA.…,0,0,
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,Michigan
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,Michigan
Brennan Clapper one person flip regarding coup We know,0,0,
ryan murphy brad falchuk ian brennan know handle representation damn,0,0,vices and virtues
If real justice U.S. Obama Clinton Rice Kerry Comey Brennan Clapper McCabe Strzok et al.…,0.2,0.3,California
Only corrupted stay yrs end infinitely troubling minds amp souls Pelosi Waters Feinstein Nadler Schum…,0,1,"Tulsa, OK"
Brilliant talk today Prof. Brennan Human Factors Surgery Cambridge University Hospital …,0.45,0.55,
THE EVIL CORRUPT SWAMP RATS R MAFIA THE GOD FATHERS AND MOTHERS HA…,-0.75,1,
New post T.J. Brennan Reflects Pro Games Rekindled Love For Hockey published Maplehockey -…,0.318181818,0.527272727,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Ex CIA Brennan investigated justice department,0,0,
Ex CIA Brennan investigated justice department,0,0,Above the center of the Earth
Bye bye Mark Brennan I wonder moves house Maybe Dipi Shane,0,0,In a dreamland forever Museing
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Ex CIA Brennan investigated justice department,0,0,Home
`` Riz ... Is town ghost town '' I said looking strange scenery `` Stockton waz never der…,-0.05,0.15,"Thornaby on Tees, England"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,East Coast 
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,People's Republic of New York
Brennan Clapper one person flip regarding coup We know,0,0,florida 
Ex CIA Brennan investigated justice department,0,0,United States
Too true,0.35,0.65,
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Thank good job,0.7,0.6,
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,Missouri
Ex CIA Brennan investigated justice department,0,0,"Nevada, USA"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,Iowa
Barack Obama appointed Loretta Lynch Attorney General James Comey Director FBI John Brennan Director CIA James…,0.05,0.5,
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,USA
Brennan Clapper one person flip regarding coup We know,0,0,"Greece, NY"
RT James Comey John Brennan Hillary Clinton Barack Obama Peter Strzok Lisa Page Loretta Lynch And Susan Rice…,0,0,United States
Brennan Clapper one person flip regarding coup We know,0,0,
“ We everything comply '' Esper said host Margaret Brennan CBS'…,0,0,"Durham, NC"
I ’ thought start.. Brennan sneaky ass,0,0,"North Carolina, USA"
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,Colorado USA
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,"Southern California, USA"
…,0,0,"England, United Kingdom"
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,"Pennsylvania, USA"
The POTUS Chief law enforcement officer USA ’ duty look corruption or…,0,0,USA
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,Colorado USA
THEY ALL INDICATED BHO Hillary amp Bill Clinton John Brennan James Clapper James Comey…,0,0,"St Peters, MO"
Unspoken The Lynburn Legacy – Sarah Rees Brennan,0,0,Between Anker's & The Eolian
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,"Southern California, USA"
Brennan Clapper one person flip regarding coup We know,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,"Pennsylvania, USA"
John Brennan Is Fearful Being Indicted Staging Coup Says Former CIA Station Chief,-0.45,0.5,usa
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,
I wrote found Two Deaths Two Men Who Knew Too Much Video showing car blowing,0.2,0.2,Closer than you think!
Brennan Clapper one person flip regarding coup We know,0,0,
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,"Pennsylvania, USA"
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,"Southern California, USA"
Obama amp Brennan need payoffs Democrats Want Empower Russia Iran Undo Trump ’ Biggest Foreign Policy…,-0.125,0.125,"Texas, USA"
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,"Southern California, USA"
Brennan Clapper one person flip regarding coup We know,0,0,Silicon Valley
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Pennsylvania, USA"
Brennan Clapper one person flip regarding coup We know,0,0,"North Carolina, USA"
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,NJ USA
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,United States
Ex CIA Brennan investigated justice department,0,0,
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,"Surprise, AZ"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Southern California, USA"
Other characters listed film credits played actors -Ali Soufan regime Qatar's…,-0.125,0.375,San Francisco
Brennan Clapper one person flip regarding coup We know,0,0,Alabama 
When see Hillary Comey Brennan Clapper Strzok Page rest people par…,0,0,AMERICA
Two tiers justice One law -- 's us And one law -- Hilla…,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Sylacauga, AL"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,
Both quotes I tweeted Yeats Brennan review I wrote The Irish Times back comple…,0,0,"Brooklyn, NY"
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,
Schiff Hearings Are Private To Keep Trump And His Minions In The Dark Face The Nation 's Margaret Brennan wanted Rep. Adam S…,-0.075,0.3875,
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,Firenze
Brennan Clapper one person flip regarding coup We know,0,0,"California, USA"
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,
Not surprising since virtually everyone raised one appointed Brennan card…,-0.35,0.5,
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,
Ex CIA Brennan investigated justice department,0,0,
Ex CIA Brennan investigated justice department,0,0,"Murfreesboro, TN"
Brennan Clapper one person flip regarding coup We know,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
Finally good colleague Prof Lorraine Brennan tell us precision nutrition …,0.7,0.6,"Dublin City, Ireland"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"New Jersey, USA"
Brennan Clapper one person flip regarding coup We know,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,In the Woods
Whoa Bet amp trying desperately get phones hammer smashed,-0.6,1,"South Carolina, USA"
want pursue forensic anthropology *again* reading Momma Brennan,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Cisco_Router-17, USA"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,Pennsylvania 
Tick Tock Democrats You know Brennan Clapper Comey Rosenstein McCabe Clinton Schiff Muellar OBAMA.…,0,0,"Wisconsin, USA"
Brennan Clapper one person flip regarding coup We know,0,0,"Memphis, TN"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
My sister idea wtf going I ’,-0.5,1,"Baton Rouge, LA"
Brennan Clapper one person flip regarding coup We know,0,0,Texas
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Tulsa, OK"
Was medical conference Wyoming Aug attended Bill Clinton a…,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
The DOJ Misfud 's phone used record provided the…,0,0,"Florida, USA"
“ Rose felt dress made seemed grand home could never compete the…,0.55,0.975,"Brooklyn, NY"
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,"Roma, Lazio"
Brennan Clapper one person flip regarding coup We know,0,0,
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,🇨🇦🇬🇧🇺🇸
The creator Men In Black told opinion ON HIS OWN FILM Hilarious/depressing equal measure http…,0.144444444,0.561111111,Where the prod is 
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,*on the right side of things
…,0,0,"Moreno Valley, California, USA"
…,0,0,"Moreno Valley, California, USA"
A reminder federal officials There limit number individuals use whistleblower statute If…,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"North Carolina, USA"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
Funny-not funny-sorta funny-well Neal Brennan amp Trevor Noah funny-this whole Trump thing seriously funny…,-0.066666667,0.533333333,"Minneapolis, MN"
keeps changing rules depending upon whether caught a…,0,0,United States
…,0,0,"Moreno Valley, California, USA"
…,0,0,"South Florida, USA"
Brennan Clapper one person flip regarding coup We know,0,0,
POWERFUL EARLY Q DROP Can answer Questions Military Intelligence …,0.1,0.466666667,
Folk Brennan actually traveled Ukraine fake passport would n't detected These guys lot stu…,-0.25,0.55,New York City
Brennan Clapper one person flip regarding coup We know,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,United States
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,United States
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
“ We everything comply '' Esper said host Margaret Brenn…,0,0,Perth
Brennan Clapper one person flip regarding coup We know,0,0,South Texas = paradise
When single mom Faith Brennan discovers Virginia inn grew sale ’ determined make bid…,-0.071428571,0.214285714,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"Forest, VA"
…,0,0,"Connecticut, USA"
…,0,0,"Moreno Valley, California, USA"
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,
Finally good colleague Prof Lorraine Brennan tell us precision nutrition is…,0.7,0.6,UCD Dublin Ireland
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"New York, NY"
Cant believe one brennan brother hopefully aaron wont leave.still miss neighbours,0,0,"Limerick, Ireland"
…,0,0,"Trumpland, USA"
John Brennan needs prosecuted thrown jail He 's damn liar fraud totally corrupt,-0.3,0.5,
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,
